1372.43589,5301.5,10847.125
1374.52206,5405.5,10984.125
1376.60695,5406,11035.25
1378.69059,5503,11105.875
1380.77295,5525.5,11143.75
1382.85405,5537.5,11158.25
1384.93389,5577.5,11211.125
1387.01246,5576.5,11407.625
1389.08978,5602.5,11440.5
1391.16583,5682,11459.875
1393.24063,5695,11482.625
1395.31417,5768,11612.375
1397.38646,5798.5,11703.5
1399.4575,5869,11894.625
1401.52728,5896,11960.875
1403.59581,6035.5,12108.125
1405.6631,6084,12160.375
1407.72914,6109.5,12335.625
1409.79393,6133.5,12400.75
1411.85748,6222.5,12444.125
1413.91979,6308.5,12477.125
1415.98085,6446,12673.75
1418.04068,6447.5,12750.375
1420.09926,6498,12880.75
1422.15662,6537.5,12967.25
1424.21273,6605,13117.375
1426.26762,6658.5,13239.125
1428.32127,6818,13431.875
1430.37369,6850,13448.5
1432.42488,6946.5,13586.75
1434.47484,6976.5,13674.75
1436.52358,7018,13918
1438.57109,7088,14061.625
1440.61738,7243,14393.5
1442.66245,7237,14418.125
1444.7063,7268.5,14514.75
1446.74893,7303.5,14654.625
1448.79034,7511,14954.875
1450.83054,7608.5,15019.375
1452.86952,7643,15126
1454.90729,7684,15242.625
1456.94384,7755,15314
1458.97919,7778,15304.625
1461.01333,7846.5,15505.375
1463.04626,7905,15605.5
1465.07798,8068,15722.375
1467.1085,8168,15825.25
1469.13782,8361.5,16010.875
1471.16594,8302,16067.25
1473.19286,8304,16316.875
1475.21858,8418.5,16400.5
1477.2431,8509,16513.5
1479.26642,8495.5,16498.375
1481.28855,8582.5,16551
1483.30949,8687.5,16705.875
1485.32924,8859.5,16882.375
1487.3478,8843.5,16844.625
1489.36517,8887,16880.625
1491.38135,8929,16947.875
1493.39635,9059,17125.125
1495.41016,9212.5,17361.75
1497.42279,9354.5,17495.875
1499.43424,9333,17389.25
1501.44451,9393.5,17637.25
1503.4536,9384.5,17697.625
1505.46151,9490.5,17804.875
1507.46825,9632,17884.25
1509.47381,9806.5,18055.75
1511.4782,9841,18162.25
1513.48142,9947,18317.25
1515.48347,9939,18333.125
1517.48435,9970,18496.125
1519.48407,10051,18572
1521.48261,10306.5,18644.875
1523.48,10338.5,18702
1525.47622,10743,19252.375
1527.47128,10785,19336.25
1529.46517,10550.5,19157.875
1531.45791,10861.5,19604.5
1533.4495,11000.5,19795.75
1535.43992,10765,19559.625
1537.4292,10854,19722.25
1539.41731,10979.5,19742.875
1541.40428,11042.5,19816.75
1543.3901,11048.5,19871.125
1545.37477,11179,20044.75
1547.35829,11246,20135.875
1549.34066,11405,20376.5
1551.32189,11456.5,20451.625
1553.30197,11555.5,20500.25
1555.28092,11549,20509.25
1557.25872,11609,20668.25
1559.23538,11672,20710.125
1561.21091,11812.5,20820.625
1563.1853,11927,20927.5
1565.15855,12065.5,21119.5
1567.13067,12062,21183.75
1569.10166,12080,21333
1571.07151,12134,21474.875
1573.04024,12364,21760.625
1575.00784,12383.5,21817.25
1576.97431,12397,22008.75
1578.93965,12481,22072.75
1580.90387,12871,22474.375
1582.86697,12868,22517.5
1584.82894,12727.5,22345.75
1586.7898,12736.5,22422.125
1588.74954,12893,22554
1590.70816,12981,22564.125
1592.66566,13122,22686.875
1594.62205,13171.5,22796.375
1596.57732,13058.5,23009.125
1598.53148,13153.5,23117.125
1600.48454,13333.5,23348.5
1602.43648,13320,23413.625
1604.38731,13351.5,23429.625
1606.33704,13370.5,23397.875
1608.28566,13540.5,23530.75
1610.23318,13740.5,23768.25
1612.17959,13787,23860.875
1614.12491,13675.5,23751.5
1616.06912,13801,23837.25
1618.01223,13874,23809.75
1619.95425,13920,23857.5
1621.89517,13852.5,23983.125
1623.835,14020.5,24154.5
1625.77373,14099,24142
1627.71137,14003,24315.625
1629.64792,14165,24528.75
1631.58338,14256,24575.75
1633.51775,14214.5,24472.875
1635.45104,14286.5,24541.125
1637.38324,14223.5,24541.125
1639.31435,14390.5,24765.625
1641.24439,14429,24795.625
1643.17334,14384.5,24691.25
1645.10121,14451,24694.75
1647.028,14605.5,24801.375
1648.95371,14516,24825
1650.87835,14544.5,24958.75
1652.80191,14616,25044.375
1654.7244,14603.5,25063.125
1656.64582,14583,25020.5
1658.56616,14621.5,25012.5
1660.48544,14739,25102.75
1662.40364,14840,25278.25
1664.32078,14790,25238.625
1666.23686,14742.5,25081.375
1668.15186,14784.5,25048.75
1670.06581,14912,25355.5
1671.97869,14861.5,25352.5
1673.89051,14751.5,25145.875
1675.80128,14739.5,25198.375
1677.71098,14704,25105
1679.61963,14723.5,25188.75
1681.52722,14736.5,25217.5
1683.43376,14706.5,25110.875
1685.33924,14720,25145
1687.24368,14754.5,25158.125
1689.14706,14845.5,25127.25
1691.04939,14774.5,25051.5
1692.95068,14842.5,25167.75
1694.85091,14861,25194.375
1696.75011,14767.5,25079.75
1698.64825,14754.5,25042.125
1700.54536,14644.5,24854.375
1702.44142,14627,24818.625
1704.33645,14456.5,24789.75
1706.23043,14385.5,24775.625
1708.12338,14458,24661.25
1710.01529,14529,24642.25
1711.90616,14477.5,24599.5
1713.79601,14458.5,24501.125
1715.68481,14389.5,24381.375
1717.57259,14264.5,24333.875
1719.45934,14048,24291.375
1721.34505,14079,24319.125
1723.22974,14081,24215.75
1725.11341,14039.5,24116.375
1726.99604,14095.5,24060.75
1728.87766,14117.5,24019.25
1730.75825,13975.5,23818.25
1732.63782,13949,23822.75
1734.51637,13920.5,23711.125
1736.3939,13922.5,23593.125
1738.27041,13783,23544
1740.14591,13679.5,23562.625
1742.02039,13643,23493.75
1743.89385,13672,23441.375
1745.76631,13609.5,23259.875
1747.63775,13535,23211
1749.50818,13416,23067
1751.37761,13353,22941.125
1753.24602,13300.5,22872.5
1755.11343,13214.5,22810
1756.97983,13146,22656.75
1758.84523,13147.5,22635.5
1760.70963,12973.5,22528
1762.57302,12876.5,22429.75
1764.43542,12829.5,22262.625
1766.29681,12833.5,22212.875
1768.15721,12775,22093.375
1770.01661,12797,22063.625
1771.87501,12702.5,21826.625
1773.73242,12585.5,21739.875
1775.58884,12536.5,21704.875
1777.44426,12519.5,21615
1779.29869,12385.5,21408.875
1781.15214,12309,21318.625
1783.00459,12201.5,21250
1784.85606,12174,21207.25
1786.70655,12070,20978.625
1788.55604,12040.5,20937
1790.40456,11753.5,20775.125
1792.25209,11676,20706.125
1794.09864,11711.5,20624
1795.94421,11677.5,20565
1797.78881,11566,20314.625
1799.63242,11519,20232.5
1801.47506,11429.5,20128.125
1803.31673,11389.5,20041.625
1805.15742,11276.5,19771.375
1806.99713,11265.5,19674.5
1808.83588,11175.5,19531.25
1810.67366,11108.5,19483
1812.51046,10929,19360.75
1814.3463,10900.5,19281.625
1816.18118,10861.5,19156.75
1818.01508,10801.5,19117.625
1819.84802,10819,19031
1821.68,10775,18941.375
1823.51102,10495,18724.875
1825.34108,10474,18664.25
1827.17017,10355.5,18433.75
1828.99831,10232,18334.75
1830.82549,10145.5,18169
1832.65172,10156,18107.875
1834.47699,10091.5,17845.875
1836.30131,10064.5,17685.125
1838.12467,9912.5,17382.125
1839.94708,9798,17280.625
1841.76855,9566.5,16964.125
1843.58906,9506.5,16800.875
1845.40863,9409,16412.75
1847.22725,9316,16315.375
1849.04492,9223.5,15983.25
1850.86165,9242.5,15802
1852.67743,9013,15536.375
1854.49228,8899,15420.375
1856.30618,8696.5,15095.125
1858.11915,8650.5,14978
1859.93117,8501.5,14804.5
